hall_1_L,hall_2_L,hall_3_L,flex_t_L,flex_i_L,flex_m_L,flex_r_L,flex_p_L,accel_x_L,accel_y_L,accel_z_L,gyro_x_L,gyro_y_L,gyro_z_L,hand,hall_1_R,hall_2_R,hall_3_R,flex_t_R,flex_i_R,flex_m_R,flex_r_R,flex_p_R,accel_x_R,accel_y_R,accel_z_R,gyro_x_R,gyro_y_R,gyro_z_R,hand,sign
3216.0,3717.0,3045.0,3318.0,3741.0,4013.0,4095.0,4095.0,8.71,-4.75,4.74,0.01,0.04,-0.17,0.0,962.0,4095.0,1008.0,3137.0,4095.0,4095.0,4095.0,4095.0,-5.41,-7.64,-1.26,-0.08,-0.08,-0.09,1.0,person
3221.0,3717.0,3046.0,3313.0,3728.0,4027.0,4095.0,4095.0,8.83,-4.92,4.62,0.03,0.0,-0.19,0.0,982.0,4095.0,1008.0,3136.0,4095.0,4095.0,4095.0,4095.0,-5.5,-7.7,-1.23,-0.04,-0.04,-0.04,1.0,person
3221.0,3717.0,3043.0,3325.0,3741.0,4013.0,4095.0,4095.0,8.61,-4.69,4.66,0.02,-0.02,-0.17,0.0,965.0,4095.0,991.0,3137.0,4095.0,4095.0,4095.0,4095.0,-5.5,-7.84,-1.31,-0.07,-0.03,-0.03,1.0,person
3216.0,3711.0,3040.0,3317.0,3734.0,4016.0,4095.0,4095.0,8.6,-4.81,4.69,0.06,-0.02,-0.19,0.0,976.0,4095.0,991.0,3135.0,4095.0,4095.0,4095.0,4095.0,-5.3,-7.57,-1.19,-0.07,-0.01,-0.01,1.0,person
3239.0,3809.0,3054.0,3318.0,3747.0,4095.0,4095.0,4095.0,4.88,7.8,8.31,0.01,0.01,-0.18,0.0,922.0,4095.0,954.0,3097.0,4095.0,4095.0,4095.0,4095.0,-6.67,5.35,4.88,-0.12,-0.01,-0.01,1.0,person
3248.0,3812.0,3047.0,3321.0,3745.0,4095.0,4095.0,4095.0,5.64,7.75,8.44,0.01,-0.02,-0.28,0.0,931.0,4095.0,962.0,3104.0,4095.0,4095.0,4095.0,4095.0,-7.17,5.21,5.07,-0.05,-0.04,0.06,1.0,person
3258.0,3807.0,3041.0,3321.0,3738.0,4095.0,4095.0,4095.0,1.69,7.75,7.81,0.02,-0.07,-0.2,0.0,944.0,4095.0,970.0,3095.0,4095.0,4095.0,4095.0,4095.0,-4.22,6.35,4.71,0.01,0.01,0.02,1.0,person
3245.0,3813.0,3039.0,3297.0,3762.0,4095.0,4095.0,4095.0,-3.68,4.01,5.4,-0.45,-0.47,1.76,0.0,948.0,4095.0,964.0,3063.0,4095.0,4095.0,4095.0,4095.0,5.65,-2.36,-2.46,-1.59,2.5,-4.64,1.0,person
3241.0,3839.0,3040.0,3287.0,3751.0,4095.0,4095.0,4095.0,15.59,-8.31,4.45,-0.48,-2.29,4.52,0.0,997.0,4095.0,1035.0,3088.0,4095.0,4095.0,4095.0,4095.0,-13.77,-19.41,-4.95,-1.62,2.54,-5.62,1.0,person
3228.0,3850.0,3043.0,3298.0,3713.0,4090.0,4095.0,4095.0,21.44,-5.72,5.59,-0.02,-1.13,1.72,0.0,994.0,4095.0,1039.0,3132.0,4095.0,4095.0,4095.0,4095.0,-20.27,-16.42,-0.59,-1.36,1.8,-1.46,1.0,person
3227.0,3867.0,3040.0,3292.0,3739.0,4095.0,4095.0,4095.0,12.1,-2.62,4.16,0.14,-0.19,-0.26,0.0,999.0,4095.0,1011.0,3138.0,4095.0,4095.0,4095.0,4095.0,-8.88,-6.99,0.1,-0.12,0.11,0.2,1.0,person
3247.0,3871.0,3038.0,3295.0,3744.0,4095.0,4095.0,4095.0,8.51,-3.27,3.38,0.07,-0.1,-0.4,0.0,1007.0,4095.0,999.0,3137.0,4095.0,4095.0,4095.0,4095.0,-5.35,-6.91,-0.9,-0.07,0.08,0.22,1.0,person
3243.0,3869.0,3038.0,3293.0,3756.0,4089.0,4095.0,4095.0,9.1,-3.9,3.28,-0.11,0.07,-0.15,0.0,997.0,4095.0,1007.0,3127.0,4095.0,4095.0,4095.0,4095.0,-5.63,-7.19,-1.21,-0.05,-0.05,0.01,1.0,person
3248.0,3869.0,3033.0,3293.0,3759.0,4095.0,4095.0,4095.0,9.28,-3.76,3.74,-0.07,0.22,-0.11,0.0,1005.0,4095.0,1008.0,3135.0,4095.0,4095.0,4095.0,4095.0,-5.7,-7.26,-0.92,-0.1,-0.02,0.0,1.0,person
