hall_1,hall_2,hall_3,flex_t,flex_i,flex_m,flex_r,flex_p,accel_x,sign
4095.0,2866.0,2983.0,3023.0,3428.0,4095.0,3328.0,3581.0,3.03,9.24,0.13,0.01,-0.01,-0.06,o
4095.0,2863.0,2965.0,3011.0,3421.0,4095.0,3288.0,3609.0,2.93,9.32,0.12,-0.03,0.0,0.05,o
4095.0,2864.0,2973.0,3021.0,3440.0,4095.0,3297.0,3637.0,3.1,9.17,0.33,-0.09,0.06,-0.03,o
4095.0,2861.0,2978.0,3019.0,3447.0,4095.0,3314.0,3661.0,3.06,9.11,0.34,-0.09,-0.0,-0.02,o
4095.0,2866.0,2982.0,3011.0,3435.0,4095.0,3318.0,3601.0,2.97,9.37,0.34,0.03,0.08,-0.08,o
4095.0,2864.0,2980.0,3006.0,3425.0,4095.0,3359.0,3523.0,3.06,9.28,0.29,0.03,-0.09,0.01,o
4095.0,2870.0,3001.0,3005.0,3423.0,4095.0,3393.0,3520.0,3.05,9.2,0.08,-0.11,0.05,-0.08,o
4095.0,2882.0,2992.0,2999.0,3421.0,3997.0,3271.0,3536.0,2.96,9.14,0.5,-0.13,-0.04,0.04,o
3854.0,2889.0,2998.0,3003.0,3409.0,3879.0,3105.0,3461.0,2.94,9.47,0.54,0.04,0.06,-0.0,o
3662.0,2893.0,3002.0,2998.0,3423.0,3884.0,3083.0,3458.0,2.84,9.09,0.31,-0.08,0.05,-0.01,o
3631.0,2891.0,3009.0,2998.0,3433.0,3891.0,3098.0,3463.0,3.34,9.36,0.27,0.04,-0.05,0.08,o
3004.0,2882.0,2988.0,3002.0,3418.0,3888.0,3062.0,3370.0,2.91,9.02,-0.01,-0.06,0.04,0.02,o
2074.0,2889.0,2983.0,3012.0,3440.0,3853.0,3012.0,3279.0,3.37,9.51,0.41,0.07,-0.06,0.02,o
2064.0,2878.0,2975.0,3009.0,3455.0,3842.0,2986.0,3271.0,2.83,9.27,0.15,-0.13,0.06,0.07,o
2085.0,2878.0,2969.0,3019.0,3457.0,3871.0,2965.0,3275.0,3.51,9.06,0.45,-0.08,-0.19,0.02,o
2093.0,2870.0,2981.0,3012.0,3459.0,3874.0,2947.0,3266.0,2.83,9.23,0.33,-0.02,0.21,-0.05,o
2089.0,2868.0,2962.0,3014.0,3457.0,3872.0,2945.0,3270.0,3.23,9.17,0.28,-0.08,-0.07,-0.0,o
2128.0,2864.0,2961.0,3010.0,3461.0,3855.0,2902.0,3241.0,3.32,9.31,0.22,-0.05,0.05,-0.05,o
2014.0,2871.0,2967.0,3021.0,3482.0,3863.0,2885.0,3287.0,2.65,9.09,0.45,-0.19,0.26,-0.2,o
1809.0,2869.0,2961.0,3019.0,3471.0,3872.0,2894.0,3341.0,3.05,9.27,0.72,-0.08,-0.12,0.03,o
1632.0,2877.0,2969.0,3021.0,3469.0,3883.0,2928.0,3389.0,3.04,9.26,0.65,-0.04,0.09,-0.03,o
1435.0,2874.0,2963.0,3019.0,3457.0,3920.0,2992.0,3456.0,3.21,9.09,0.45,-0.03,-0.09,0.04,o
1343.0,2869.0,2972.0,2999.0,3440.0,3933.0,3030.0,3516.0,2.95,9.23,0.54,0.04,-0.01,-0.01,o
1377.0,2869.0,2966.0,2979.0,3437.0,3942.0,3029.0,3521.0,2.9,9.25,0.44,0.0,-0.12,0.07,o
1424.0,2868.0,2961.0,2978.0,3426.0,3926.0,3024.0,3519.0,3.16,9.26,0.35,0.06,-0.05,-0.0,o
1566.0,2864.0,2959.0,2978.0,3436.0,3914.0,3026.0,3448.0,2.67,9.05,0.42,0.08,0.07,0.04,o
2123.0,2863.0,2966.0,2986.0,3454.0,3869.0,3052.0,3290.0,3.51,9.22,0.15,0.05,-0.14,0.02,o
2066.0,2855.0,2970.0,2989.0,3457.0,3888.0,3083.0,3345.0,2.96,9.17,0.21,-0.04,0.06,-0.04,o
1719.0,2864.0,2974.0,2976.0,3449.0,3888.0,3081.0,3406.0,3.05,9.28,0.25,-0.09,0.05,-0.01,o
1569.0,2869.0,2960.0,2963.0,3445.0,3888.0,3070.0,3440.0,3.21,9.15,0.47,-0.01,-0.14,0.03,o
1424.0,2874.0,2961.0,2939.0,3437.0,3888.0,3083.0,3473.0,3.3,9.37,0.33,-0.04,0.07,-0.04,o
1312.0,2864.0,2960.0,2910.0,3417.0,3885.0,3083.0,3498.0,3.08,9.07,0.45,-0.12,-0.09,0.0,o
1260.0,2864.0,2960.0,2892.0,3401.0,3877.0,3088.0,3521.0,3.39,9.35,0.28,-0.07,0.02,-0.07,o
1239.0,2863.0,2960.0,2874.0,3392.0,3861.0,3089.0,3565.0,2.91,9.01,0.39,-0.2,-0.03,-0.05,o
1229.0,2867.0,2962.0,2882.0,3385.0,3867.0,3095.0,3596.0,3.04,9.27,0.59,-0.03,-0.02,0.0,o
1230.0,2864.0,2959.0,2880.0,3385.0,3866.0,3095.0,3583.0,2.98,9.2,0.54,0.05,0.01,-0.01,o
1249.0,2877.0,2958.0,2868.0,3386.0,3854.0,3090.0,3571.0,3.2,9.25,0.28,0.01,-0.09,0.02,o
1305.0,2875.0,2955.0,2862.0,3383.0,3826.0,3024.0,3553.0,2.92,9.15,0.32,0.1,0.01,0.02,o
1867.0,2875.0,2957.0,2854.0,3386.0,3797.0,2960.0,3517.0,3.1,9.45,0.34,-0.0,0.11,0.08,o
2007.0,2880.0,2959.0,2864.0,3406.0,3789.0,2962.0,3475.0,3.28,8.95,0.37,-0.16,-0.13,0.01,o
1360.0,2875.0,2958.0,2878.0,3411.0,3823.0,2992.0,3480.0,3.26,9.08,0.61,0.07,0.17,-0.09,o
1578.0,2864.0,2960.0,2895.0,3415.0,3855.0,3035.0,3472.0,3.28,9.25,0.27,-0.08,-0.01,-0.04,o
1754.0,2865.0,2965.0,2896.0,3418.0,3886.0,3066.0,3475.0,3.02,9.06,0.25,-0.15,-0.11,-0.03,o
1794.0,2869.0,2958.0,2891.0,3414.0,3890.0,3065.0,3482.0,3.0,9.16,0.57,0.03,0.08,0.0,o
1935.0,2873.0,2955.0,2890.0,3427.0,3886.0,3056.0,3459.0,3.19,9.19,0.42,-0.0,-0.0,0.02,o
2128.0,2875.0,2958.0,2896.0,3435.0,3839.0,3027.0,3408.0,3.14,9.3,0.35,0.18,-0.06,0.06,o
2178.0,2870.0,2957.0,2899.0,3446.0,3825.0,3010.0,3339.0,3.35,8.87,0.23,-0.02,0.04,-0.04,o
2297.0,2867.0,2950.0,2911.0,3457.0,3809.0,2997.0,3248.0,3.35,9.3,0.31,0.06,-0.07,0.06,o
2349.0,2861.0,2961.0,2922.0,3483.0,3796.0,2992.0,3237.0,3.19,9.27,0.2,-0.09,0.06,-0.04,o
2326.0,2857.0,2961.0,2928.0,3500.0,3794.0,2992.0,3312.0,3.24,9.09,0.26,-0.1,-0.07,-0.01,o
2272.0,2865.0,2969.0,2925.0,3503.0,3802.0,2970.0,3356.0,3.07,9.26,-0.03,-0.09,0.1,0.0,o
2245.0,2864.0,2960.0,2917.0,3502.0,3795.0,2960.0,3344.0,3.41,8.96,0.3,-0.17,-0.12,0.01,o
2033.0,2864.0,2967.0,2921.0,3453.0,3786.0,2935.0,3355.0,3.26,9.17,0.44,-0.04,0.09,-0.1,o
1847.0,2866.0,2960.0,2930.0,3431.0,3789.0,2938.0,3381.0,3.07,9.09,0.44,-0.03,-0.01,-0.02,o
1755.0,2866.0,2962.0,2947.0,3426.0,3783.0,2960.0,3338.0,3.32,9.44,0.55,-0.02,-0.08,0.02,o
1407.0,2866.0,2960.0,2979.0,3427.0,3822.0,2997.0,3407.0,3.22,9.11,0.45,-0.19,0.2,-0.17,o
1328.0,2878.0,2963.0,3013.0,3433.0,3837.0,3047.0,3472.0,3.36,9.18,0.36,-0.12,-0.04,0.06,o
1832.0,2864.0,2967.0,3024.0,3460.0,3856.0,3071.0,3486.0,3.45,9.07,0.62,0.1,-0.15,0.12,o
2192.0,2861.0,2965.0,3040.0,3511.0,3858.0,3083.0,3423.0,3.31,9.22,0.5,0.07,0.23,-0.13,o
2288.0,2867.0,2963.0,3093.0,3547.0,3846.0,3061.0,3389.0,3.09,9.23,0.43,0.04,-0.02,0.03,o
1997.0,2866.0,2965.0,3135.0,3472.0,3847.0,3024.0,3423.0,3.36,9.57,0.15,-0.17,0.09,-0.16,o
1503.0,2875.0,2965.0,3151.0,3451.0,3851.0,3019.0,3459.0,2.8,8.48,0.63,-0.44,-0.28,-0.05,o
1298.0,2871.0,2963.0,3035.0,3398.0,3799.0,2989.0,3472.0,3.36,9.66,0.56,-0.01,0.02,-0.14,o
1261.0,2878.0,2962.0,2970.0,3378.0,3760.0,2982.0,3491.0,2.93,8.87,0.57,-0.15,-0.03,-0.06,o
1228.0,2881.0,2974.0,2864.0,3321.0,3687.0,2935.0,3504.0,3.41,9.5,0.68,-0.04,-0.07,-0.17,o
1213.0,2885.0,2963.0,2811.0,3298.0,3666.0,2935.0,3504.0,2.69,9.06,0.78,-0.15,-0.09,0.03,o
1218.0,2884.0,2965.0,2754.0,3301.0,3649.0,2909.0,3493.0,3.15,9.07,0.57,0.01,0.03,-0.05,o
1275.0,2880.0,2962.0,2723.0,3317.0,3657.0,2876.0,3477.0,2.81,9.3,0.8,0.09,-0.05,0.1,o
1295.0,2879.0,2959.0,2671.0,3326.0,3636.0,2883.0,3459.0,2.77,9.3,0.68,0.03,0.16,-0.08,o
1230.0,2890.0,2969.0,2669.0,3311.0,3598.0,2881.0,3469.0,2.82,9.28,0.65,-0.06,0.13,-0.04,o
1210.0,2885.0,2974.0,2631.0,3303.0,3563.0,2812.0,3403.0,2.96,9.12,0.54,-0.06,-0.03,-0.06,o
1201.0,2886.0,2969.0,2630.0,3280.0,3558.0,2800.0,3411.0,2.94,9.14,0.61,-0.14,0.07,-0.06,o
1189.0,2886.0,2959.0,2610.0,3229.0,3532.0,2812.0,3427.0,2.98,9.09,0.79,0.03,0.06,-0.07,o
1182.0,2881.0,2964.0,2559.0,3211.0,3503.0,2790.0,3418.0,2.55,9.42,0.74,-0.0,0.13,-0.1,o
1175.0,2881.0,2975.0,2559.0,3248.0,3519.0,2804.0,3427.0,2.82,9.21,0.76,-0.04,0.03,0.02,o
1174.0,2879.0,2967.0,2559.0,3252.0,3520.0,2799.0,3408.0,2.95,9.26,0.67,0.09,-0.04,-0.01,o
1173.0,2879.0,2974.0,2583.0,3259.0,3511.0,2805.0,3393.0,2.97,9.16,0.71,0.06,-0.1,0.07,o
1178.0,2875.0,2967.0,2603.0,3261.0,3516.0,2819.0,3402.0,3.06,9.37,0.9,0.04,0.01,0.07,o
1194.0,2885.0,2974.0,2643.0,3271.0,3523.0,2845.0,3395.0,2.95,9.34,0.18,-0.19,0.19,-0.11,o
1193.0,2873.0,2964.0,2811.0,3305.0,3567.0,2931.0,3329.0,3.05,9.13,1.07,0.07,-0.54,0.29,o
1179.0,2873.0,2967.0,2931.0,3333.0,3634.0,3060.0,3393.0,3.62,9.21,0.62,-0.01,0.31,-0.27,o
1181.0,2869.0,2966.0,3024.0,3346.0,3680.0,3117.0,3443.0,2.74,9.28,0.95,0.1,-0.13,0.1,o
1178.0,2874.0,2970.0,3152.0,3366.0,3758.0,3171.0,3503.0,2.97,9.42,0.48,-0.14,0.05,-0.07,o
1172.0,2871.0,2962.0,3178.0,3413.0,3815.0,3232.0,3474.0,3.28,9.05,0.64,0.14,-0.27,0.09,o
1181.0,2872.0,2972.0,3181.0,3449.0,3872.0,3310.0,3470.0,2.73,9.32,0.49,-0.14,0.16,-0.06,o
