hall_1_L,hall_2_L,hall_3_L,flex_t_L,flex_i_L,flex_m_L,flex_r_L,flex_p_L,accel_x_L,accel_y_L,accel_z_L,gyro_x_L,gyro_y_L,gyro_z_L,hand,hall_1_R,hall_2_R,hall_3_R,flex_t_R,flex_i_R,flex_m_R,flex_r_R,flex_p_R,accel_x_R,accel_y_R,accel_z_R,gyro_x_R,gyro_y_R,gyro_z_R,hand,sign
2995.0,2058.0,2836.0,3696.0,3664.0,3855.0,4095.0,3903.0,9.79,0.51,6.78,0.03,-0.05,-0.15,0.0,969.0,2805.0,2428.0,3163.0,4095.0,4095.0,4095.0,4095.0,-7.67,-5.21,1.98,-0.02,0.0,-0.08,1.0,professor
2995.0,1987.0,2837.0,3622.0,3662.0,3840.0,4095.0,3887.0,9.74,0.48,6.8,-0.01,-0.02,-0.15,0.0,974.0,2804.0,2429.0,3155.0,4095.0,4095.0,4095.0,4095.0,-7.86,-5.26,1.7,-0.03,-0.05,-0.07,1.0,professor
2997.0,1987.0,2822.0,3676.0,3661.0,3826.0,4095.0,3888.0,9.81,0.46,6.82,0.03,0.03,-0.15,0.0,976.0,2784.0,2415.0,3166.0,4095.0,4095.0,4095.0,4095.0,-7.83,-5.21,1.8,-0.1,-0.01,0.01,1.0,professor
2992.0,1943.0,2833.0,3670.0,3662.0,3835.0,4095.0,3910.0,9.68,0.53,6.72,0.01,0.0,-0.14,0.0,976.0,2785.0,2413.0,3184.0,4095.0,4095.0,4095.0,4095.0,-7.69,-5.14,1.86,-0.07,0.0,-0.01,1.0,professor
2986.0,1941.0,2848.0,3675.0,3650.0,3824.0,4095.0,3915.0,9.69,0.51,6.8,0.02,0.02,-0.13,0.0,976.0,2749.0,2405.0,3178.0,4095.0,4095.0,4095.0,4095.0,-7.74,-5.24,1.85,-0.09,-0.02,-0.01,1.0,professor
3583.0,4095.0,4095.0,3835.0,2897.0,2770.0,3205.0,2559.0,-2.2,9.49,6.1,0.01,-0.04,-0.19,0.0,1841.0,4095.0,932.0,3757.0,4095.0,3559.0,3955.0,3825.0,0.16,9.66,2.99,-0.03,-0.02,-0.01,1.0,professor
3573.0,4095.0,4095.0,3865.0,2906.0,2768.0,3205.0,2590.0,-3.13,8.69,6.11,-0.06,0.04,-0.14,0.0,1948.0,4095.0,920.0,3749.0,4095.0,3559.0,3949.0,3830.0,1.03,9.24,2.6,-0.09,-0.07,-0.05,1.0,professor
3557.0,4095.0,4095.0,3609.0,2747.0,2748.0,3125.0,2595.0,16.11,9.28,7.44,-0.06,-0.38,-0.3,0.0,1972.0,4095.0,895.0,3729.0,4095.0,3551.0,3957.0,3793.0,6.15,10.79,1.75,-0.56,-0.06,-2.0,1.0,professor
3574.0,4095.0,3216.0,3870.0,2896.0,2753.0,3198.0,2679.0,-1.93,8.73,6.33,0.07,-0.17,-2.29,0.0,2066.0,4095.0,918.0,3695.0,4095.0,3583.0,3919.0,3776.0,-14.75,5.87,6.68,0.17,-0.3,0.21,1.0,professor
3583.0,4095.0,938.0,3904.0,2967.0,2745.0,3147.0,2639.0,-15.75,9.27,4.03,-0.17,0.64,1.2,0.0,2402.0,4095.0,879.0,3751.0,4095.0,3561.0,3967.0,3840.0,7.35,10.72,1.68,-1.04,-0.07,-1.56,1.0,professor
