hall_1_L,hall_2_L,hall_3_L,flex_t_L,flex_i_L,flex_m_L,flex_r_L,flex_p_L,accel_x_L,accel_y_L,accel_z_L,gyro_x_L,gyro_y_L,gyro_z_L,hand,hall_1_R,hall_2_R,hall_3_R,flex_t_R,flex_i_R,flex_m_R,flex_r_R,flex_p_R,accel_x_R,accel_y_R,accel_z_R,gyro_x_R,gyro_y_R,gyro_z_R,hand,sign
3583.0,1023.0,3466.0,4095.0,3639.0,4095.0,4095.0,4095.0,-5.83,4.79,-14.31,0.12,0.23,0.08,0.0,4095.0,4095.0,4095.0,2703.0,4095.0,4095.0,4095.0,2189.0,7.4,1.87,-16.14,0.62,0.18,0.84,1.0,what's-your-name
3534.0,973.0,3551.0,4095.0,3583.0,4095.0,4095.0,4095.0,8.64,0.91,-2.28,-0.95,-1.24,1.24,0.0,4095.0,4095.0,4095.0,2853.0,4095.0,4095.0,4095.0,0.0,3.38,-1.34,-11.52,-1.26,-0.13,-1.81,1.0,what's-your-name
3540.0,986.0,3569.0,4095.0,3566.0,4095.0,4095.0,4095.0,16.08,1.19,2.47,0.44,0.17,-0.81,0.0,4095.0,4095.0,4095.0,2817.0,4095.0,4095.0,4095.0,2969.0,-4.86,-4.61,-6.72,0.96,0.81,2.02,1.0,what's-your-name
3581.0,983.0,3575.0,4095.0,3559.0,4095.0,4095.0,4095.0,1.16,1.97,-5.91,1.36,1.16,-1.63,0.0,4095.0,4095.0,4095.0,2862.0,4095.0,4095.0,4095.0,2894.0,6.23,0.88,-14.88,0.26,-0.09,0.41,1.0,what's-your-name
3562.0,1018.0,3495.0,4095.0,3568.0,4014.0,4095.0,4095.0,8.71,1.37,-1.66,-0.55,-0.97,1.05,0.0,4095.0,4095.0,4095.0,2655.0,4095.0,4095.0,4095.0,3139.0,-6.81,-3.99,-6.35,-0.35,0.08,-0.75,1.0,what's-your-name
3606.0,1017.0,3472.0,4095.0,3569.0,3971.0,4095.0,4095.0,7.46,2.17,-3.3,0.0,-0.26,-0.05,0.0,4095.0,4095.0,4095.0,2865.0,4095.0,4095.0,4095.0,3229.0,-4.94,-2.66,-8.54,0.01,-0.23,-0.27,1.0,what's-your-name
3667.0,1003.0,3597.0,4095.0,3566.0,3947.0,4095.0,4095.0,4.64,2.24,-4.2,0.03,0.07,-0.19,0.0,4095.0,4095.0,4095.0,2895.0,4095.0,4095.0,4095.0,3318.0,-3.1,-2.24,-8.71,-0.08,-0.09,0.0,1.0,what's-your-name
3699.0,1002.0,3644.0,4095.0,3559.0,3924.0,4095.0,4095.0,5.05,2.32,-4.28,0.02,-0.03,-0.11,0.0,4095.0,4095.0,4095.0,3051.0,4095.0,4095.0,4095.0,3398.0,-3.3,-2.38,-8.46,-0.11,0.06,-0.07,1.0,what's-your-name
4005.0,1072.0,3642.0,4027.0,2740.0,2875.0,3545.0,2982.0,7.82,-3.08,10.86,0.49,-0.52,-0.05,0.0,4095.0,3471.0,2544.0,2957.0,4095.0,3503.0,4095.0,4095.0,-7.02,-4.11,5.7,0.56,-1.22,0.08,1.0,what's-your-name
4048.0,1045.0,4095.0,4079.0,2693.0,2864.0,3539.0,2992.0,8.2,-2.5,9.63,0.0,0.18,-0.45,0.0,4095.0,3699.0,2277.0,3032.0,4095.0,3498.0,4095.0,4095.0,-6.81,-4.02,11.6,1.21,-1.82,0.01,1.0,what's-your-name
4044.0,1050.0,4095.0,4047.0,2735.0,2874.0,3545.0,3008.0,7.3,-2.38,9.6,0.12,0.25,-0.44,0.0,4095.0,3688.0,2258.0,3054.0,4095.0,3703.0,4095.0,4095.0,-8.18,0.13,19.18,3.1,-0.51,0.78,1.0,what's-your-name
4064.0,1045.0,4095.0,4068.0,2699.0,2878.0,3534.0,3011.0,7.45,-2.3,10.06,-0.16,0.19,-0.38,0.0,4095.0,1919.0,2099.0,2987.0,4095.0,4095.0,4095.0,4095.0,-4.5,-3.08,9.54,6.65,0.7,1.75,1.0,what's-your-name
4078.0,1055.0,4095.0,4070.0,2698.0,2880.0,3610.0,3056.0,7.95,-2.66,10.49,0.09,0.05,-0.32,0.0,4095.0,944.0,2288.0,2598.0,4095.0,4095.0,4095.0,2959.0,1.27,7.71,-10.83,-0.12,-0.45,0.38,1.0,what's-your-name
4095.0,1044.0,4095.0,4095.0,2713.0,2896.0,3629.0,3102.0,7.59,-2.14,10.59,-0.15,0.11,-0.32,0.0,4095.0,1107.0,2591.0,3031.0,4095.0,4095.0,4095.0,3291.0,-4.81,0.87,21.23,-1.56,-0.71,-0.53,1.0,what's-your-name
3177.0,3019.0,973.0,3140.0,3161.0,3913.0,3366.0,2543.0,16.31,0.61,9.5,1.03,0.71,-2.35,0.0,4095.0,2886.0,2339.0,2848.0,4095.0,4095.0,4017.0,3760.0,-3.03,7.31,-1.06,-1.65,3.09,0.94,1.0,what's-your-name
3213.0,3024.0,1143.0,3105.0,3474.0,4095.0,3015.0,2219.0,8.29,-2.01,7.84,0.26,1.24,-2.41,0.0,4095.0,2938.0,3109.0,2801.0,4095.0,3735.0,2845.0,2614.0,-12.16,0.0,14.96,-2.83,0.66,-1.16,1.0,what's-your-name
